dataset,fsn,time,image,saa,tracks
2014-08-21,7946609,2014-08-21T09:01:41.18Z,FUV,1,0
2014-08-21,7946610,2014-08-21T09:01:50.80Z,SJI_1330,1,0
2014-08-21,7946611,2014-08-21T09:01:50.81Z,NUV,1,0
2014-08-21,7946612,2014-08-21T09:01:50.87Z,FUV,1,0
2014-08-21,7946613,2014-08-21T09:02:00.42Z,SJI_1400,1,0
2014-08-21,7946614,2014-08-21T09:02:00.43Z,NUV,1,1
2014-08-21,7946615,2014-08-21T09:02:00.49Z,FUV,1,0
2014-08-21,7946616,2014-08-21T09:02:10.12Z,SJI_1330,1,0
2014-08-21,7946617,2014-08-21T09:02:10.12Z,NUV,1,0
2014-08-21,7946618,2014-08-21T09:02:10.19Z,FUV,1,0
2014-08-21,7946619,2014-08-21T09:02:19.73Z,SJI_1400,1,1
2014-08-21,7946620,2014-08-21T09:02:19.74Z,NUV,1,1
2014-08-21,7946621,2014-08-21T09:02:19.81Z,FUV,1,0
2014-08-21,7946622,2014-08-21T09:02:29.42Z,SJI_1330,1,0
2014-08-21,7946623,2014-08-21T09:02:29.43Z,NUV,1,0
2014-08-21,7946624,2014-08-21T09:02:29.49Z,FUV,1,1
2014-08-21,7946625,2014-08-21T09:02:39.08Z,SJI_1400,1,0
2014-08-21,7946626,2014-08-21T09:02:39.08Z,NUV,1,0
2014-08-21,7946627,2014-08-21T09:02:39.15Z,FUV,1,1
2014-08-21,7946628,2014-08-21T09:02:48.77Z,SJI_1330,1,0
2014-08-21,7946629,2014-08-21T09:02:48.78Z,NUV,1,0
2014-08-21,7946630,2014-08-21T09:02:48.84Z,FUV,1,0
2014-08-21,7946631,2014-08-21T09:02:58.39Z,SJI_1400,1,0
2014-08-21,7946632,2014-08-21T09:02:58.40Z,NUV,1,0
2014-08-21,7946633,2014-08-21T09:02:58.46Z,FUV,1,0
2014-08-21,7946634,2014-08-21T09:03:08.07Z,SJI_1330,1,0
2014-08-21,7946635,2014-08-21T09:03:08.07Z,NUV,1,1
2014-08-21,7946636,2014-08-21T09:03:08.14Z,FUV,1,1
2014-08-21,7946637,2014-08-21T09:03:17.70Z,SJI_1400,1,0
2014-08-21,7946638,2014-08-21T09:03:17.71Z,NUV,1,2
2014-08-21,7946639,2014-08-21T09:03:17.77Z,FUV,1,2
2014-08-21,7946640,2014-08-21T09:03:27.39Z,SJI_1330,1,0
2014-08-21,7946641,2014-08-21T09:03:27.40Z,NUV,1,0
2014-08-21,7946642,2014-08-21T09:03:27.46Z,FUV,1,0
2014-08-21,7946643,2014-08-21T09:03:37.02Z,SJI_1400,1,0
2014-08-21,7946644,2014-08-21T09:03:37.02Z,NUV,1,0
2014-08-21,7946645,2014-08-21T09:03:37.09Z,FUV,1,0
2014-08-21,7946646,2014-08-21T09:03:46.70Z,SJI_1330,1,0
2014-08-21,7946647,2014-08-21T09:03:46.70Z,NUV,1,0
2014-08-21,7946648,2014-08-21T09:03:46.77Z,FUV,1,2
2014-08-21,7946649,2014-08-21T09:03:56.36Z,SJI_1400,1,1
2014-08-21,7946650,2014-08-21T09:03:56.37Z,NUV,1,0
2014-08-21,7946651,2014-08-21T09:03:56.43Z,FUV,1,1
2014-08-21,7946652,2014-08-21T09:04:06.05Z,SJI_1330,1,1
2014-08-21,7946653,2014-08-21T09:04:06.05Z,NUV,1,0
2014-08-21,7946654,2014-08-21T09:04:06.12Z,FUV,1,0
2014-08-21,7946655,2014-08-21T09:04:15.67Z,SJI_1400,1,1
2014-08-21,7946656,2014-08-21T09:04:15.68Z,NUV,1,1
2014-08-21,7946657,2014-08-21T09:04:15.74Z,FUV,1,2
2014-08-21,7946658,2014-08-21T09:04:25.37Z,SJI_1330,1,0
2014-08-21,7946659,2014-08-21T09:04:25.37Z,NUV,1,0
2014-08-21,7946660,2014-08-21T09:04:25.44Z,FUV,1,1
2014-08-21,7946661,2014-08-21T09:04:34.98Z,SJI_1400,1,0
2014-08-21,7946662,2014-08-21T09:04:34.99Z,NUV,1,0
2014-08-21,7946663,2014-08-21T09:04:35.06Z,FUV,1,1
2014-08-21,7946664,2014-08-21T09:04:44.66Z,SJI_1330,1,0
2014-08-21,7946665,2014-08-21T09:04:44.67Z,NUV,1,3
2014-08-21,7946666,2014-08-21T09:04:44.73Z,FUV,1,3
2014-08-21,7946667,2014-08-21T09:04:54.30Z,SJI_1400,1,2
2014-08-21,7946668,2014-08-21T09:04:54.30Z,NUV,1,4
2014-08-21,7946669,2014-08-21T09:04:54.37Z,FUV,1,5
2014-08-21,7946670,2014-08-21T09:05:03.98Z,SJI_1330,1,2
2014-08-21,7946671,2014-08-21T09:05:03.99Z,NUV,1,2
2014-08-21,7946672,2014-08-21T09:05:04.05Z,FUV,1,3
2014-08-21,7946673,2014-08-21T09:05:13.64Z,SJI_1400,1,4
2014-08-21,7946674,2014-08-21T09:05:13.65Z,NUV,1,2
2014-08-21,7946675,2014-08-21T09:05:13.71Z,FUV,1,6
2014-08-21,7946676,2014-08-21T09:05:23.33Z,SJI_1330,1,2
2014-08-21,7946677,2014-08-21T09:05:23.34Z,NUV,1,0
2014-08-21,7946678,2014-08-21T09:05:23.41Z,FUV,1,7
2014-08-21,7946679,2014-08-21T09:05:32.95Z,SJI_1400,1,7
2014-08-21,7946680,2014-08-21T09:05:32.96Z,NUV,1,3
2014-08-21,7946681,2014-08-21T09:05:33.02Z,FUV,1,8
2014-08-21,7946682,2014-08-21T09:05:42.63Z,SJI_1330,1,2
2014-08-21,7946683,2014-08-21T09:05:42.64Z,NUV,1,2
2014-08-21,7946684,2014-08-21T09:05:42.70Z,FUV,1,6
2014-08-21,7946685,2014-08-21T09:05:52.27Z,SJI_1400,1,10
2014-08-21,7946686,2014-08-21T09:05:52.27Z,NUV,1,4
2014-08-21,7946687,2014-08-21T09:05:52.34Z,FUV,1,10
2014-08-21,7946688,2014-08-21T09:06:01.96Z,SJI_1330,1,6
2014-08-21,7946689,2014-08-21T09:06:01.97Z,NUV,1,6
2014-08-21,7946690,2014-08-21T09:06:02.03Z,FUV,1,11
2014-08-21,7946691,2014-08-21T09:06:11.58Z,SJI_1400,1,7
2014-08-21,7946692,2014-08-21T09:06:11.58Z,NUV,1,3
2014-08-21,7946693,2014-08-21T09:06:11.65Z,FUV,1,10
2014-08-21,7946694,2014-08-21T09:06:21.27Z,SJI_1330,1,7
2014-08-21,7946695,2014-08-21T09:06:21.27Z,NUV,1,1
2014-08-21,7946696,2014-08-21T09:06:21.34Z,FUV,1,10
2014-08-21,7946697,2014-08-21T09:06:30.92Z,SJI_1400,1,6
2014-08-21,7946698,2014-08-21T09:06:30.93Z,NUV,1,3
2014-08-21,7946699,2014-08-21T09:06:30.99Z,FUV,1,14
2014-08-21,7946700,2014-08-21T09:06:40.60Z,SJI_1330,1,8
2014-08-21,7946701,2014-08-21T09:06:40.61Z,NUV,1,7
2014-08-21,7946702,2014-08-21T09:06:40.67Z,FUV,1,12
2014-08-21,7946703,2014-08-21T09:06:50.23Z,SJI_1400,1,3
2014-08-21,7946704,2014-08-21T09:06:50.24Z,NUV,1,2
2014-08-21,7946705,2014-08-21T09:06:50.31Z,FUV,1,11
2014-08-21,7946706,2014-08-21T09:06:59.92Z,SJI_1330,1,3
2014-08-21,7946707,2014-08-21T09:06:59.93Z,NUV,1,9
2014-08-21,7946708,2014-08-21T09:06:59.99Z,FUV,1,12
2014-08-21,7946709,2014-08-21T09:07:09.55Z,SJI_1400,1,7
2014-08-21,7946710,2014-08-21T09:07:09.55Z,NUV,1,4
2014-08-21,7946711,2014-08-21T09:07:09.62Z,FUV,1,16
2014-08-21,7946712,2014-08-21T09:07:19.23Z,SJI_1330,1,2
2014-08-21,7946713,2014-08-21T09:07:19.23Z,NUV,1,8
2014-08-21,7946714,2014-08-21T09:07:19.30Z,FUV,1,14
2014-08-21,7946715,2014-08-21T09:07:28.86Z,SJI_1400,1,10
2014-08-21,7946716,2014-08-21T09:07:28.86Z,NUV,1,6
2014-08-21,7946717,2014-08-21T09:07:28.93Z,FUV,1,13
2014-08-21,7946718,2014-08-21T09:07:38.55Z,SJI_1330,1,7
2014-08-21,7946719,2014-08-21T09:07:38.55Z,NUV,1,5
2014-08-21,7946720,2014-08-21T09:07:38.62Z,FUV,1,18
2014-08-21,7946721,2014-08-21T09:07:48.20Z,SJI_1400,1,6
2014-08-21,7946722,2014-08-21T09:07:48.21Z,NUV,1,5
2014-08-21,7946723,2014-08-21T09:07:48.27Z,FUV,1,12
2014-08-21,7946724,2014-08-21T09:07:57.89Z,SJI_1330,1,7
2014-08-21,7946725,2014-08-21T09:07:57.90Z,NUV,1,4
2014-08-21,7946726,2014-08-21T09:07:57.96Z,FUV,1,9
2014-08-21,7946727,2014-08-21T09:08:07.52Z,SJI_1400,1,9
2014-08-21,7946728,2014-08-21T09:08:07.52Z,NUV,1,5
2014-08-21,7946729,2014-08-21T09:08:07.59Z,FUV,1,18
2014-08-21,7946730,2014-08-21T09:08:17.21Z,SJI_1330,1,6
2014-08-21,7946731,2014-08-21T09:08:17.22Z,NUV,1,5
2014-08-21,7946732,2014-08-21T09:08:17.28Z,FUV,1,12
2014-08-21,7946733,2014-08-21T09:08:26.83Z,SJI_1400,1,6
2014-08-21,7946734,2014-08-21T09:08:26.83Z,NUV,1,3
2014-08-21,7946735,2014-08-21T09:08:26.90Z,FUV,1,14
2014-08-21,7946736,2014-08-21T09:08:36.50Z,SJI_1330,1,6
2014-08-21,7946737,2014-08-21T09:08:36.50Z,NUV,1,3
2014-08-21,7946738,2014-08-21T09:08:36.57Z,FUV,1,12
2014-08-21,7946739,2014-08-21T09:08:46.14Z,SJI_1400,1,5
2014-08-21,7946740,2014-08-21T09:08:46.15Z,NUV,1,4
2014-08-21,7946741,2014-08-21T09:08:46.21Z,FUV,1,12
2014-08-21,7946742,2014-08-21T09:08:55.83Z,SJI_1330,1,2
2014-08-21,7946743,2014-08-21T09:08:55.83Z,NUV,1,3
2014-08-21,7946744,2014-08-21T09:08:55.90Z,FUV,1,9
2014-08-21,7946745,2014-08-21T09:09:05.48Z,SJI_1400,1,4
2014-08-21,7946746,2014-08-21T09:09:05.49Z,NUV,1,5
2014-08-21,7946747,2014-08-21T09:09:05.56Z,FUV,1,7
2014-08-21,7946748,2014-08-21T09:09:15.20Z,SJI_1330,1,6
2014-08-21,7946749,2014-08-21T09:09:15.20Z,NUV,1,4
2014-08-21,7946750,2014-08-21T09:09:15.27Z,FUV,1,9
2014-08-21,7946751,2014-08-21T09:09:24.80Z,SJI_1400,1,3
2014-08-21,7946752,2014-08-21T09:09:24.80Z,NUV,1,3
2014-08-21,7946753,2014-08-21T09:09:24.87Z,FUV,1,12
2014-08-21,7946754,2014-08-21T09:09:34.48Z,SJI_1330,1,5
2014-08-21,7946755,2014-08-21T09:09:34.49Z,NUV,1,2
2014-08-21,7946756,2014-08-21T09:09:34.55Z,FUV,1,4
2014-08-21,7946757,2014-08-21T09:09:44.11Z,SJI_1400,1,2
2014-08-21,7946758,2014-08-21T09:09:44.12Z,NUV,1,3
2014-08-21,7946759,2014-08-21T09:09:44.18Z,FUV,1,7
2014-08-21,7946760,2014-08-21T09:09:53.80Z,SJI_1330,1,1
2014-08-21,7946761,2014-08-21T09:09:53.80Z,NUV,1,1
2014-08-21,7946762,2014-08-21T09:09:53.87Z,FUV,1,6
2014-08-21,7946763,2014-08-21T09:10:03.42Z,SJI_1400,1,1
2014-08-21,7946764,2014-08-21T09:10:03.43Z,NUV,1,4
2014-08-21,7946765,2014-08-21T09:10:03.49Z,FUV,1,5
2014-08-21,7946766,2014-08-21T09:10:13.11Z,SJI_1330,1,2
2014-08-21,7946767,2014-08-21T09:10:13.12Z,NUV,1,3
2014-08-21,7946768,2014-08-21T09:10:13.18Z,FUV,1,4
2014-08-21,7946769,2014-08-21T09:10:22.77Z,SJI_1400,1,0
2014-08-21,7946770,2014-08-21T09:10:22.77Z,NUV,1,2
2014-08-21,7946771,2014-08-21T09:10:22.84Z,FUV,1,2
2014-08-21,7946772,2014-08-21T09:10:32.45Z,SJI_1330,1,3
2014-08-21,7946773,2014-08-21T09:10:32.45Z,NUV,1,0
2014-08-21,7946774,2014-08-21T09:10:32.52Z,FUV,1,4
2014-08-21,7946775,2014-08-21T09:10:42.08Z,SJI_1400,1,1
2014-08-21,7946776,2014-08-21T09:10:42.08Z,NUV,1,2
2014-08-21,7946777,2014-08-21T09:10:42.15Z,FUV,1,3
2014-08-21,7946778,2014-08-21T09:10:51.77Z,SJI_1330,1,0
2014-08-21,7946779,2014-08-21T09:10:51.77Z,NUV,1,1
2014-08-21,7946780,2014-08-21T09:10:51.84Z,FUV,1,6
2014-08-21,7946781,2014-08-21T09:11:01.39Z,SJI_1400,1,1
2014-08-21,7946782,2014-08-21T09:11:01.40Z,NUV,1,0
2014-08-21,7946783,2014-08-21T09:11:01.46Z,FUV,1,1
2014-08-21,7946784,2014-08-21T09:11:11.08Z,SJI_1330,1,2
2014-08-21,7946785,2014-08-21T09:11:11.08Z,NUV,1,1
2014-08-21,7946786,2014-08-21T09:11:11.15Z,FUV,1,2
2014-08-21,7946787,2014-08-21T09:11:20.70Z,SJI_1400,1,1
2014-08-21,7946788,2014-08-21T09:11:20.71Z,NUV,1,0
2014-08-21,7946789,2014-08-21T09:11:20.77Z,FUV,1,1
2014-08-21,7946790,2014-08-21T09:11:30.41Z,SJI_1330,1,0
2014-08-21,7946791,2014-08-21T09:11:30.41Z,NUV,1,1
2014-08-21,7946792,2014-08-21T09:11:30.48Z,FUV,1,2
2014-08-21,7946793,2014-08-21T09:11:40.05Z,SJI_1400,1,3
2014-08-21,7946794,2014-08-21T09:11:40.05Z,NUV,1,1
2014-08-21,7946795,2014-08-21T09:11:40.12Z,FUV,1,2
2014-08-21,7946796,2014-08-21T09:11:49.73Z,SJI_1330,1,0
2014-08-21,7946797,2014-08-21T09:11:49.74Z,NUV,1,0
2014-08-21,7946798,2014-08-21T09:11:49.81Z,FUV,1,6
2014-08-21,7946799,2014-08-21T09:11:59.36Z,SJI_1400,1,0
2014-08-21,7946800,2014-08-21T09:11:59.37Z,NUV,1,0
2014-08-21,7946801,2014-08-21T09:11:59.43Z,FUV,1,4
2014-08-21,7946802,2014-08-21T09:12:09.05Z,SJI_1330,1,1
2014-08-21,7946803,2014-08-21T09:12:09.05Z,NUV,1,1
2014-08-21,7946804,2014-08-21T09:12:09.12Z,FUV,1,2
2014-08-21,7946805,2014-08-21T09:12:18.67Z,SJI_1400,1,1
2014-08-21,7946806,2014-08-21T09:12:18.68Z,NUV,1,2
2014-08-21,7946807,2014-08-21T09:12:18.74Z,FUV,1,7
2014-08-21,7946808,2014-08-21T09:12:28.35Z,SJI_1330,1,2
2014-08-21,7946809,2014-08-21T09:12:28.36Z,NUV,1,0
2014-08-21,7946810,2014-08-21T09:12:28.42Z,FUV,1,6
2014-08-21,7946811,2014-08-21T09:12:37.98Z,SJI_1400,1,0
2014-08-21,7946812,2014-08-21T09:12:37.99Z,NUV,1,0
2014-08-21,7946813,2014-08-21T09:12:38.06Z,FUV,1,0
2014-08-21,7946814,2014-08-21T09:12:47.67Z,SJI_1330,1,0
2014-08-21,7946815,2014-08-21T09:12:47.68Z,NUV,1,1
2014-08-21,7946816,2014-08-21T09:12:47.74Z,FUV,1,2
2014-08-21,7946817,2014-08-21T09:12:57.33Z,SJI_1400,1,2
2014-08-21,7946818,2014-08-21T09:12:57.33Z,NUV,1,3
2014-08-21,7946819,2014-08-21T09:12:57.40Z,FUV,1,4
2014-08-21,7946820,2014-08-21T09:13:07.02Z,SJI_1330,1,3
2014-08-21,7946821,2014-08-21T09:13:07.02Z,NUV,1,0
2014-08-21,7946822,2014-08-21T09:13:07.09Z,FUV,1,3
2014-08-21,7946823,2014-08-21T09:13:16.64Z,SJI_1400,1,0
2014-08-21,7946824,2014-08-21T09:13:16.65Z,NUV,1,2
2014-08-21,7946825,2014-08-21T09:13:16.71Z,FUV,1,6
2014-08-21,7946826,2014-08-21T09:13:26.34Z,SJI_1330,1,0
2014-08-21,7946827,2014-08-21T09:13:26.34Z,NUV,1,3
2014-08-21,7946828,2014-08-21T09:13:26.41Z,FUV,1,3
2014-08-21,7946829,2014-08-21T09:13:35.95Z,SJI_1400,1,1
2014-08-21,7946830,2014-08-21T09:13:35.96Z,NUV,1,0
2014-08-21,7946831,2014-08-21T09:13:36.02Z,FUV,1,4
2014-08-21,7946832,2014-08-21T09:13:45.65Z,SJI_1330,1,1
2014-08-21,7946833,2014-08-21T09:13:45.65Z,NUV,1,2
2014-08-21,7946834,2014-08-21T09:13:45.72Z,FUV,1,3
2014-08-21,7946835,2014-08-21T09:13:55.27Z,SJI_1400,1,0
2014-08-21,7946836,2014-08-21T09:13:55.27Z,NUV,1,1
2014-08-21,7946837,2014-08-21T09:13:55.34Z,FUV,1,2
2014-08-21,7946838,2014-08-21T09:14:04.96Z,SJI_1330,1,0
2014-08-21,7946839,2014-08-21T09:14:04.97Z,NUV,1,1
2014-08-21,7946840,2014-08-21T09:14:05.03Z,FUV,1,2
2014-08-21,7946841,2014-08-21T09:14:14.61Z,SJI_1400,1,1
2014-08-21,7946842,2014-08-21T09:14:14.61Z,NUV,1,1
2014-08-21,7946843,2014-08-21T09:14:14.68Z,FUV,1,1
2014-08-21,7946844,2014-08-21T09:14:24.30Z,SJI_1330,1,0
2014-08-21,7946845,2014-08-21T09:14:24.30Z,NUV,1,0
2014-08-21,7946846,2014-08-21T09:14:24.37Z,FUV,1,1
2014-08-21,7946847,2014-08-21T09:14:33.92Z,SJI_1400,1,0
2014-08-21,7946848,2014-08-21T09:14:33.93Z,NUV,1,0
2014-08-21,7946849,2014-08-21T09:14:33.99Z,FUV,1,1
2014-08-21,7946850,2014-08-21T09:14:43.61Z,SJI_1330,1,0
2014-08-21,7946851,2014-08-21T09:14:43.61Z,NUV,1,1
2014-08-21,7946852,2014-08-21T09:14:43.68Z,FUV,1,0
2014-08-21,7946853,2014-08-21T09:14:53.23Z,SJI_1400,1,1
2014-08-21,7946854,2014-08-21T09:14:53.24Z,NUV,1,0
2014-08-21,7946855,2014-08-21T09:14:53.31Z,FUV,1,0
2014-08-21,7946856,2014-08-21T09:15:02.91Z,SJI_1330,1,2
2014-08-21,7946857,2014-08-21T09:15:02.92Z,NUV,1,0
2014-08-21,7946858,2014-08-21T09:15:02.98Z,FUV,1,1
2014-08-21,7946859,2014-08-21T09:15:12.55Z,SJI_1400,1,0
2014-08-21,7946860,2014-08-21T09:15:12.55Z,NUV,1,0
2014-08-21,7946861,2014-08-21T09:15:12.62Z,FUV,1,1
2014-08-21,7946862,2014-08-21T09:15:22.23Z,SJI_1330,1,0
2014-08-21,7946863,2014-08-21T09:15:22.24Z,NUV,1,0
2014-08-21,7946864,2014-08-21T09:15:22.31Z,FUV,1,0
2014-08-21,7946865,2014-08-21T09:15:31.89Z,SJI_1400,1,1
2014-08-21,7946866,2014-08-21T09:15:31.90Z,NUV,1,0
2014-08-21,7946867,2014-08-21T09:15:31.96Z,FUV,1,0
2014-08-21,7946868,2014-08-21T09:15:41.58Z,SJI_1330,1,0
2014-08-21,7946869,2014-08-21T09:15:41.59Z,NUV,1,0
2014-08-21,7946870,2014-08-21T09:15:41.66Z,FUV,1,0
2014-08-21,7946871,2014-08-21T09:15:51.20Z,SJI_1400,1,0
2014-08-21,7946872,2014-08-21T09:15:51.21Z,NUV,1,0
2014-08-21,7946873,2014-08-21T09:15:51.27Z,FUV,1,1
2014-08-21,7946874,2014-08-21T09:16:00.89Z,SJI_1330,1,0
2014-08-21,7946875,2014-08-21T09:16:00.90Z,NUV,1,0
2014-08-21,7946876,2014-08-21T09:16:00.96Z,FUV,1,0
2014-08-21,7946877,2014-08-21T09:16:10.52Z,SJI_1400,1,0
2014-08-21,7946878,2014-08-21T09:16:10.52Z,NUV,1,0
2014-08-21,7946879,2014-08-21T09:16:10.59Z,FUV,1,0
2014-08-21,7946880,2014-08-21T09:16:20.21Z,SJI_1330,1,0
2014-08-21,7946881,2014-08-21T09:16:20.22Z,NUV,1,0
2014-08-21,7946882,2014-08-21T09:16:20.28Z,FUV,1,0
2014-08-21,7946883,2014-08-21T09:16:29.83Z,SJI_1400,1,0
2014-08-21,7946884,2014-08-21T09:16:29.83Z,NUV,1,0
2014-08-21,7946885,2014-08-21T09:16:29.90Z,FUV,1,1
2014-08-21,7946886,2014-08-21T09:16:39.51Z,SJI_1330,1,0
2014-08-21,7946887,2014-08-21T09:16:39.51Z,NUV,1,0
2014-08-21,7946888,2014-08-21T09:16:39.58Z,FUV,1,0
2014-08-21,7946889,2014-08-21T09:16:49.17Z,SJI_1400,1,0
2014-08-21,7946890,2014-08-21T09:16:49.18Z,NUV,1,1
2014-08-21,7946891,2014-08-21T09:16:49.24Z,FUV,1,0
2014-08-21,7946892,2014-08-21T09:16:58.86Z,SJI_1330,1,0
2014-08-21,7946893,2014-08-21T09:16:58.86Z,NUV,1,0
2014-08-21,7946894,2014-08-21T09:16:58.93Z,FUV,1,0
2014-08-21,7946895,2014-08-21T09:17:08.48Z,SJI_1400,1,0
2014-08-21,7946896,2014-08-21T09:17:08.49Z,NUV,1,0
2014-08-21,7946897,2014-08-21T09:17:08.56Z,FUV,1,0
2014-08-21,7946898,2014-08-21T09:17:18.18Z,SJI_1330,1,0
2014-08-21,7946899,2014-08-21T09:17:18.18Z,NUV,1,0
2014-08-21,7946900,2014-08-21T09:17:18.25Z,FUV,1,0
2014-08-21,7946901,2014-08-21T09:17:27.80Z,SJI_1400,0,0
2014-08-21,7946903,2014-08-21T09:17:27.87Z,FUV,0,0
2014-08-21,7946917,2014-08-21T09:18:16.15Z,NUV,0,0
2014-08-21,7946921,2014-08-21T09:18:25.84Z,FUV,0,0
2014-08-21,7946934,2014-08-21T09:19:14.08Z,SJI_1330,0,0
2014-08-21,7946935,2014-08-21T09:19:14.08Z,NUV,0,0
2014-08-21,7946937,2014-08-21T09:19:23.73Z,SJI_1400,0,0
2014-08-21,7946939,2014-08-21T09:19:23.81Z,FUV,0,0
2014-08-21,7946953,2014-08-21T09:20:12.06Z,NUV,0,0
2014-08-21,7946957,2014-08-21T09:20:21.74Z,FUV,0,0
2014-08-21,7946970,2014-08-21T09:21:10.03Z,SJI_1330,0,0
2014-08-21,7946971,2014-08-21T09:21:10.04Z,NUV,0,0
2014-08-21,7946973,2014-08-21T09:21:19.64Z,SJI_1400,0,0
2014-08-21,7946975,2014-08-21T09:21:19.72Z,FUV,0,0
2014-08-21,7946989,2014-08-21T09:22:07.99Z,NUV,0,0
2014-08-21,7946993,2014-08-21T09:22:17.68Z,FUV,0,0
2014-08-21,7947006,2014-08-21T09:23:05.92Z,SJI_1330,0,0
2014-08-21,7947007,2014-08-21T09:23:05.93Z,NUV,0,0
2014-08-21,7947009,2014-08-21T09:23:15.58Z,SJI_1400,0,0
2014-08-21,7947011,2014-08-21T09:23:15.65Z,FUV,0,0
2014-08-21,7947025,2014-08-21T09:24:03.90Z,NUV,0,0
2014-08-21,7947029,2014-08-21T09:24:13.59Z,FUV,0,0
2014-08-21,7947042,2014-08-21T09:25:01.86Z,SJI_1330,0,0
2014-08-21,7947043,2014-08-21T09:25:01.86Z,NUV,0,0
2014-08-21,7947045,2014-08-21T09:25:11.48Z,SJI_1400,0,0
2014-08-21,7947047,2014-08-21T09:25:11.56Z,FUV,0,0
2014-08-21,7947061,2014-08-21T09:25:59.83Z,NUV,0,0
2014-08-21,7947065,2014-08-21T09:26:09.53Z,FUV,0,0
2014-08-21,7947078,2014-08-21T09:26:57.77Z,SJI_1330,0,0
2014-08-21,7947079,2014-08-21T09:26:57.77Z,NUV,0,0
2014-08-21,7947081,2014-08-21T09:27:07.42Z,SJI_1400,0,0
2014-08-21,7947083,2014-08-21T09:27:07.49Z,FUV,0,0
2014-08-21,7947097,2014-08-21T09:27:55.73Z,NUV,0,0
2014-08-21,7947101,2014-08-21T09:28:05.43Z,FUV,0,0
2014-08-21,7947114,2014-08-21T09:28:53.71Z,SJI_1330,0,0
2014-08-21,7947115,2014-08-21T09:28:53.72Z,NUV,0,0
2014-08-21,7947117,2014-08-21T09:29:03.33Z,SJI_1400,0,0
2014-08-21,7947119,2014-08-21T09:29:03.40Z,FUV,0,0
2014-08-21,7947133,2014-08-21T09:29:51.68Z,NUV,0,0
2014-08-21,7947137,2014-08-21T09:30:01.37Z,FUV,0,0
2014-08-21,7947150,2014-08-21T09:30:49.60Z,SJI_1330,0,0
2014-08-21,7947151,2014-08-21T09:30:49.61Z,NUV,0,0
2014-08-21,7947153,2014-08-21T09:30:59.27Z,SJI_1400,0,0
2014-08-21,7947155,2014-08-21T09:30:59.34Z,FUV,0,0
2014-08-21,7947169,2014-08-21T09:31:47.58Z,NUV,0,0
2014-08-21,7947173,2014-08-21T09:31:57.27Z,FUV,0,0
2014-08-21,7947186,2014-08-21T09:32:45.56Z,SJI_1330,0,0
2014-08-21,7947187,2014-08-21T09:32:45.57Z,NUV,0,0
2014-08-21,7947189,2014-08-21T09:32:55.17Z,SJI_1400,0,0
2014-08-21,7947191,2014-08-21T09:32:55.24Z,FUV,0,0
2014-08-21,7947205,2014-08-21T09:33:43.53Z,NUV,0,0
2014-08-21,7947209,2014-08-21T09:33:53.21Z,FUV,0,0
2014-08-21,7947222,2014-08-21T09:34:41.46Z,SJI_1330,0,0
2014-08-21,7947223,2014-08-21T09:34:41.47Z,NUV,0,0
2014-08-21,7947225,2014-08-21T09:34:51.11Z,SJI_1400,0,0
2014-08-21,7947227,2014-08-21T09:34:51.18Z,FUV,0,0
2014-08-21,7947241,2014-08-21T09:35:39.42Z,NUV,0,0
2014-08-21,7947245,2014-08-21T09:35:49.12Z,FUV,0,0
2014-08-21,7947258,2014-08-21T09:36:37.40Z,SJI_1330,0,0
2014-08-21,7947259,2014-08-21T09:36:37.40Z,NUV,0,0
2014-08-21,7947261,2014-08-21T09:36:47.02Z,SJI_1400,0,0
2014-08-21,7947263,2014-08-21T09:36:47.09Z,FUV,0,0
2014-08-21,7947277,2014-08-21T09:37:35.36Z,NUV,0,0
2014-08-21,7947281,2014-08-21T09:37:45.06Z,FUV,0,0
2014-08-21,7947294,2014-08-21T09:38:33.30Z,SJI_1330,0,0
2014-08-21,7947295,2014-08-21T09:38:33.30Z,NUV,0,0
2014-08-21,7947297,2014-08-21T09:38:42.95Z,SJI_1400,0,0
2014-08-21,7947299,2014-08-21T09:38:43.02Z,FUV,0,0
2014-08-21,7947313,2014-08-21T09:39:31.28Z,NUV,0,0
2014-08-21,7947317,2014-08-21T09:39:40.96Z,FUV,0,0
2014-08-21,7947330,2014-08-21T09:40:29.23Z,SJI_1330,0,0
2014-08-21,7947331,2014-08-21T09:40:29.23Z,NUV,0,0
2014-08-21,7947333,2014-08-21T09:40:38.86Z,SJI_1400,0,0
2014-08-21,7947335,2014-08-21T09:40:38.93Z,FUV,0,0
2014-08-21,7947349,2014-08-21T09:41:27.22Z,NUV,0,0
2014-08-21,7947353,2014-08-21T09:41:36.90Z,FUV,0,0
2014-08-21,7947366,2014-08-21T09:42:25.14Z,SJI_1330,0,0
2014-08-21,7947367,2014-08-21T09:42:25.15Z,NUV,0,0
2014-08-21,7947369,2014-08-21T09:42:34.80Z,SJI_1400,0,0
2014-08-21,7947371,2014-08-21T09:42:34.87Z,FUV,0,0
2014-08-21,7947385,2014-08-21T09:43:23.12Z,NUV,0,0
2014-08-21,7947389,2014-08-21T09:43:32.81Z,FUV,0,0
2014-08-21,7947402,2014-08-21T09:44:21.08Z,SJI_1330,0,0
2014-08-21,7947403,2014-08-21T09:44:21.08Z,NUV,0,0
2014-08-21,7947405,2014-08-21T09:44:30.70Z,SJI_1400,0,0
