name,dataset,chip,fsn,length,start,slope,noise,gain,vertical,row,column
2014-04-16-23,2014-04-16,SJI,5142670,12,37781,0.3316382397551389,26.6867995262146,18.0,False,823,653
2014-04-16-24,2014-04-16,SJI,5142676,12,37793,0.33613801230961743,26.6867995262146,18.0,False,793,438
2014-04-16-25,2014-04-16,SJI,5142676,14,37805,0.20802125672032004,26.6867995262146,18.0,False,451,607
2014-04-16-26,2014-04-16,SJI,5142676,12,37819,0.215567387071405,26.6867995262146,18.0,True,700,741
2014-04-16-27,2014-04-16,SJI,5142676,13,37831,0.2746321700561187,26.6867995262146,18.0,False,715,710
2014-04-16-28,2014-04-16,SJI,5142676,16,37844,-0.1068395474578287,26.6867995262146,18.0,False,567,713
2014-04-16-29,2014-04-16,SJI,5142676,18,37860,0.08979276800198158,26.6867995262146,18.0,False,790,721
2014-04-16-30,2014-04-16,SJI,5142682,12,37878,0.021074778337499,26.6867995262146,18.0,False,736,263
2014-04-16-31,2014-04-16,SJI,5142682,15,37890,0.3139836728668155,26.6867995262146,18.0,False,738,342
2014-04-16-32,2014-04-16,SJI,5142682,13,37905,0.24032481495126903,26.6867995262146,18.0,False,434,577
2014-04-16-33,2014-04-16,SJI,5142682,12,37918,0.1599231781879523,26.6867995262146,18.0,False,501,742
2014-04-16-34,2014-04-16,SJI,5142682,14,37930,0.14695998028625482,26.6867995262146,18.0,False,787,767
2014-04-16-35,2014-04-16,SJI,5142682,12,37944,0.3034570368644944,26.6867995262146,18.0,False,844,855
2014-04-16-36,2014-04-16,SJI,5142688,12,37956,-0.17766989411946077,26.6867995262146,18.0,False,670,360
2014-04-16-37,2014-04-16,SJI,5142688,13,37968,-0.2120079817670211,26.6867995262146,18.0,False,819,590
2014-04-16-38,2014-04-16,SJI,5142688,12,37981,0.2862501858394212,26.6867995262146,18.0,False,327,630
2014-04-16-39,2014-04-16,SJI,5142688,16,37993,0.1852727429750438,26.6867995262146,18.0,False,332,776
2014-04-16-40,2014-04-16,SJI,5142688,18,38009,0.1196431333384332,26.6867995262146,18.0,False,421,816
2014-04-16-41,2014-04-16,SJI,5142694,13,38027,0.21895761600413358,26.6867995262146,18.0,False,795,278
2014-04-16-42,2014-04-16,SJI,5142694,18,38040,0.19974349915514944,26.6867995262146,18.0,False,392,768
2014-04-16-43,2014-04-16,SJI,5142694,12,38058,-0.29375154356964844,26.6867995262146,18.0,True,806,781
2014-04-16-44,2014-04-16,SJI,5142694,15,38070,0.2537340415752252,26.6867995262146,18.0,False,488,862
2014-04-16-45,2014-04-16,SJI,5142700,14,38085,0.29940870519883583,26.6867995262146,18.0,False,721,686
2014-04-16-46,2014-04-16,SJI,5142700,13,38099,0.16348360667489248,26.6867995262146,18.0,False,736,687
2014-04-16-47,2014-04-16,SJI,5142700,12,38112,0.028057056041899155,26.6867995262146,18.0,False,253,755
2014-04-16-48,2014-04-16,SJI,5142700,17,38124,0.2637595430219526,26.6867995262146,18.0,False,563,822
2014-04-16-49,2014-04-16,SJI,5142706,12,38141,0.1516476812838939,26.6867995262146,18.0,False,807,454
2014-04-16-50,2014-04-16,SJI,5142706,13,38153,-0.2514200324927909,26.6867995262146,18.0,False,478,520
2014-04-16-51,2014-04-16,SJI,5142706,12,38166,-0.25046975801265703,26.6867995262146,18.0,False,566,687
2014-04-16-52,2014-04-16,SJI,5142712,12,38178,-0.051374991925957646,26.6867995262146,18.0,False,675,254
2014-04-16-53,2014-04-16,SJI,5142712,23,38190,-0.0215649531972386,26.6867995262146,18.0,False,528,583
2014-04-16-54,2014-04-16,SJI,5142712,32,38213,-0.20604152425327857,26.6867995262146,18.0,False,748,820
2014-04-16-55,2014-04-16,SJI,5142712,15,38245,-0.3019436480372388,26.6867995262146,18.0,False,776,837
2014-04-16-56,2014-04-16,SJI,5142712,16,38260,0.033463552830219664,26.6867995262146,18.0,False,828,857
2014-04-16-57,2014-04-16,SJI,5142712,16,38276,0.12740178302346858,26.6867995262146,18.0,False,376,867
2014-04-16-58,2014-04-16,SJI,5142718,12,38292,-0.07635060410820935,26.6867995262146,18.0,True,273,710
2014-04-16-59,2014-04-16,SJI,5142718,13,38304,-0.13856555318191832,26.6867995262146,18.0,False,673,302
2014-04-16-60,2014-04-16,SJI,5142718,24,38317,-0.02089024405939466,26.6867995262146,18.0,False,466,609
2014-04-16-61,2014-04-16,SJI,5142730,14,38341,-0.30686027314910114,26.6867995262146,18.0,False,516,814
2014-04-16-62,2014-04-16,FUV2,5141541,13,38355,0.13216194281811947,17.791199684143066,6.0,False,3077,676
2014-04-16-63,2014-04-16,FUV1,5141568,13,38368,-0.013550778438652562,17.791199684143066,6.0,False,1839,813
2014-04-16-64,2014-04-16,FUV2,5141571,12,38381,0.21897379589293076,17.791199684143066,6.0,True,549,3820
2014-04-16-65,2014-04-16,FUV1,5141583,16,38393,0.2715062604834939,17.791199684143066,6.0,True,354,1374
2014-04-16-66,2014-04-16,FUV2,5141586,17,38409,0.2795133335387688,17.791199684143066,6.0,True,493,3253
2014-04-16-67,2014-04-16,FUV2,5141586,16,38426,-0.011545609831419184,17.791199684143066,6.0,True,495,3674
2014-04-16-68,2014-04-16,FUV2,5141586,14,38442,0.3198359209348348,17.791199684143066,6.0,True,750,3020
2014-04-16-69,2014-04-16,FUV2,5141589,20,38456,0.23722425884744436,17.791199684143066,6.0,True,559,3796
2014-04-16-70,2014-04-16,FUV2,5141589,21,38476,0.3420466392964259,17.791199684143066,6.0,False,3972,592
2014-04-16-71,2014-04-16,FUV2,5141592,16,38497,0.20345648373379413,17.791199684143066,6.0,True,628,3520
2014-04-16-72,2014-04-16,FUV1,5141595,13,38513,0.252223733623788,17.791199684143066,6.0,True,261,1647
2014-04-16-73,2014-04-16,FUV1,5141595,13,38526,0.02121119799136691,17.791199684143066,6.0,True,398,433
2014-04-16-74,2014-04-16,FUV2,5141595,15,38539,0.3031230955752298,17.791199684143066,6.0,True,418,3955
2014-04-16-75,2014-04-16,FUV2,5141595,13,38554,-0.11814854507290605,17.791199684143066,6.0,True,511,3818
2014-04-16-76,2014-04-16,FUV1,5141598,13,38567,-0.11003222931234836,17.791199684143066,6.0,False,176,223
2014-04-16-77,2014-04-16,FUV2,5141598,13,38580,-0.043278572826514164,17.791199684143066,6.0,True,596,3115
2014-04-16-78,2014-04-16,FUV2,5141607,13,38593,-0.18489602720911533,17.791199684143066,6.0,True,706,3647
2014-04-16-79,2014-04-16,FUV2,5141610,13,38606,0.2949880898644906,17.791199684143066,6.0,False,3896,331
2014-04-16-80,2014-04-16,FUV1,5141610,12,38619,0.07590517845532496,17.791199684143066,6.0,True,452,229
2014-04-16-81,2014-04-16,FUV2,5141610,15,38631,-0.14956289879297066,17.791199684143066,6.0,True,770,3158
2014-04-16-82,2014-04-16,FUV2,5141610,14,38646,0.11587864372867268,17.791199684143066,6.0,True,796,3838
2014-04-16-83,2014-04-16,FUV1,5141613,12,38660,-0.021603091559449512,17.791199684143066,6.0,True,791,1671
2014-04-16-84,2014-04-16,FUV2,5141616,12,38672,-0.06878656271210179,17.791199684143066,6.0,False,3688,452
2014-04-16-85,2014-04-16,FUV2,5141616,13,38684,0.17147669612312488,17.791199684143066,6.0,True,711,3974
2014-04-16-86,2014-04-16,FUV1,5141616,16,38697,-0.12660141656163093,17.791199684143066,6.0,True,809,1751
2014-04-16-87,2014-04-16,FUV1,5141616,14,38713,0.1385267895986517,17.791199684143066,6.0,True,827,277
2014-04-16-88,2014-04-16,FUV2,5141619,12,38727,0.317403479319432,17.791199684143066,6.0,False,3712,319
2014-04-16-89,2014-04-16,FUV2,5141619,12,38739,0.22890297184373778,17.791199684143066,6.0,True,556,3159
2014-04-16-90,2014-04-16,FUV2,5141619,13,38751,0.2722001090604592,17.791199684143066,6.0,False,2956,631
2014-04-16-91,2014-04-16,FUV1,5141619,13,38764,0.07375487017610655,17.791199684143066,6.0,False,1889,878
2014-04-16-92,2014-04-16,FUV1,5141622,15,38777,-0.16540151826496313,17.791199684143066,6.0,False,1721,309
2014-04-16-93,2014-04-16,FUV2,5141622,12,38792,0.003634567100426652,17.791199684143066,6.0,True,435,3898
2014-04-16-94,2014-04-16,FUV2,5141622,12,38804,-0.030250215748463892,17.791199684143066,6.0,True,473,2979
2014-04-16-95,2014-04-16,FUV2,5141622,13,38816,0.1381248589091078,17.791199684143066,6.0,False,3038,634
2014-04-16-96,2014-04-16,FUV1,5141622,12,38829,0.2338170975675056,17.791199684143066,6.0,False,1748,734
2014-04-16-97,2014-04-16,FUV2,5141622,12,38841,-0.1908603989459216,17.791199684143066,6.0,True,830,3747
2014-04-16-98,2014-04-16,FUV2,5141622,14,38853,-0.001237349179908148,17.791199684143066,6.0,False,3759,857
2014-04-16-99,2014-04-16,FUV1,5141622,13,38867,0.28010076820785074,17.791199684143066,6.0,False,1787,879
2014-04-16-100,2014-04-16,FUV2,5141625,12,38880,0.3286251451623896,17.791199684143066,6.0,False,3955,260
2014-04-16-101,2014-04-16,FUV2,5141625,12,38892,0.34150875903673017,17.791199684143066,6.0,False,3172,447
2014-04-16-102,2014-04-16,FUV1,5141625,13,38904,0.11648470768780676,17.791199684143066,6.0,False,1278,866
2014-04-16-103,2014-04-16,FUV2,5141628,12,38917,0.002280007948470026,17.791199684143066,6.0,False,3605,336
2014-04-16-104,2014-04-16,FUV1,5141628,13,38929,-0.06501893245508276,17.791199684143066,6.0,False,1386,522
2014-04-16-105,2014-04-16,FUV2,5141628,13,38942,0.2650212311984063,17.791199684143066,6.0,False,3127,664
2014-04-16-106,2014-04-16,FUV2,5141628,12,38955,0.175842093459799,17.791199684143066,6.0,True,696,3240
2014-04-16-107,2014-04-16,FUV1,5141628,15,38967,-0.07096034762415002,17.791199684143066,6.0,False,204,808
2014-04-16-108,2014-04-16,FUV1,5141628,20,38982,0.23067398762730645,17.791199684143066,6.0,False,389,836
2014-04-16-109,2014-04-16,FUV2,5141631,12,39002,0.3343116047888642,17.791199684143066,6.0,True,224,4001
2014-04-16-110,2014-04-16,FUV2,5141631,16,39014,0.3342218400547165,17.791199684143066,6.0,False,3154,231
2014-04-16-111,2014-04-16,FUV1,5141631,12,39030,0.30030122677553306,17.791199684143066,6.0,True,435,1373
2014-04-16-112,2014-04-16,FUV2,5141631,12,39042,-0.11512345203102367,17.791199684143066,6.0,False,3240,676
2014-04-16-113,2014-04-16,FUV2,5141631,12,39054,0.07874565934669171,17.791199684143066,6.0,False,3791,740
2014-04-16-114,2014-04-16,FUV2,5141634,16,39066,0.07660383807194196,17.791199684143066,6.0,True,647,3556
2014-04-16-115,2014-04-16,FUV2,5141634,13,39082,0.16924048073908557,17.791199684143066,6.0,False,3937,685
2014-04-16-116,2014-04-16,FUV1,5141634,12,39095,0.1855470419678173,17.791199684143066,6.0,False,1736,707
2014-04-16-117,2014-04-16,FUV2,5141634,12,39107,0.14026096470237207,17.791199684143066,6.0,False,3849,731
2014-04-16-118,2014-04-16,FUV2,5141634,14,39119,-0.016953308008550154,17.791199684143066,6.0,False,3880,824
2014-04-16-119,2014-04-16,FUV2,5141637,18,39133,0.19784556982679874,17.791199684143066,6.0,False,3166,246
2014-04-16-120,2014-04-16,FUV2,5141637,15,39151,0.3482375358232974,17.791199684143066,6.0,False,4040,477
2014-04-16-121,2014-04-16,FUV2,5141637,16,39166,0.17780930744660928,17.791199684143066,6.0,False,3179,700
2014-04-16-122,2014-04-16,FUV2,5141637,13,39182,0.04068788160123924,17.791199684143066,6.0,False,3209,829
2014-04-16-123,2014-04-16,FUV1,5141637,18,39195,0.021121493080726854,17.791199684143066,6.0,False,1318,842
2014-04-16-124,2014-04-16,FUV2,5141640,12,39213,0.027708410648043774,17.791199684143066,6.0,False,3604,191
2014-04-16-125,2014-04-16,FUV1,5141640,12,39225,-0.0890405714353353,17.791199684143066,6.0,True,449,1369
2014-04-16-126,2014-04-16,FUV2,5141640,12,39237,-0.19351300935253052,17.791199684143066,6.0,True,455,3998
2014-04-16-127,2014-04-16,FUV1,5141640,13,39249,-0.16996050848875408,17.791199684143066,6.0,False,1904,773
2014-04-16-128,2014-04-16,FUV2,5141640,13,39262,0.2293360327878919,17.791199684143066,6.0,True,809,4061
2014-04-16-129,2014-04-16,FUV2,5141643,13,39275,0.2675427650154815,17.791199684143066,6.0,True,274,3627
2014-04-16-130,2014-04-16,FUV1,5141643,16,39288,-0.11648170272586032,17.791199684143066,6.0,True,344,1831
2014-04-16-131,2014-04-16,FUV2,5141643,14,39304,0.23468972553640952,17.791199684143066,6.0,False,3180,355
2014-04-16-132,2014-04-16,FUV2,5141643,15,39318,0.3024570368699595,17.791199684143066,6.0,False,3207,427
2014-04-16-133,2014-04-16,FUV2,5141643,12,39333,0.2912315889149749,17.791199684143066,6.0,False,3120,499
2014-04-16-134,2014-04-16,FUV2,5141643,14,39345,0.32839512702866386,17.791199684143066,6.0,False,3606,562
2014-04-16-135,2014-04-16,FUV2,5141643,14,39359,0.312113698799145,17.791199684143066,6.0,False,3918,774
2014-04-16-136,2014-04-16,FUV2,5141643,12,39373,0.2308645230992925,17.791199684143066,6.0,False,2928,791
2014-04-16-137,2014-04-16,FUV2,5141643,13,39385,0.34889374949347624,17.791199684143066,6.0,False,2978,878
2014-04-16-138,2014-04-16,FUV1,5141646,20,39398,0.03616202484206692,17.791199684143066,6.0,False,1384,458
2014-04-16-139,2014-04-16,FUV2,5141646,12,39418,0.1601260962328324,17.791199684143066,6.0,False,3042,470
2014-04-16-140,2014-04-16,FUV2,5141646,14,39430,0.14936285820496392,17.791199684143066,6.0,False,3773,587
2014-04-16-141,2014-04-16,FUV2,5141646,12,39444,0.10403405798628226,17.791199684143066,6.0,False,3024,589
2014-04-16-142,2014-04-16,FUV1,5141646,13,39456,0.2718002599427983,17.791199684143066,6.0,False,266,620
2014-04-16-143,2014-04-16,FUV2,5141646,15,39469,0.2074620655730317,17.791199684143066,6.0,False,3784,620
2014-04-16-144,2014-04-16,FUV1,5141646,16,39484,0.24871926978439915,17.791199684143066,6.0,False,1600,692
2014-04-16-145,2014-04-16,FUV1,5141646,15,39500,0.31742628415665924,17.791199684143066,6.0,False,1726,730
2014-04-16-146,2014-04-16,FUV2,5141646,21,39515,0.3053336617470518,17.791199684143066,6.0,False,3692,732
2014-04-16-147,2014-04-16,FUV2,5141649,15,39536,0.10352987160391183,17.791199684143066,6.0,False,3259,418
2014-04-16-148,2014-04-16,FUV2,5141649,17,39551,0.28336533657374974,17.791199684143066,6.0,False,3849,609
2014-04-16-149,2014-04-16,FUV2,5141649,12,39568,-0.336553255051359,17.791199684143066,6.0,True,622,3815
2014-04-16-150,2014-04-16,FUV1,5141649,13,39580,0.029044250500748704,17.791199684143066,6.0,False,1812,682
2014-04-16-151,2014-04-16,FUV1,5141649,12,39593,0.34386222161797325,17.791199684143066,6.0,False,1751,801
2014-04-16-152,2014-04-16,FUV1,5141649,22,39605,0.24582835607593684,17.791199684143066,6.0,False,1646,825
2014-04-16-153,2014-04-16,FUV2,5141652,13,39627,0.34341197071028673,17.791199684143066,6.0,False,2961,233
2014-04-16-154,2014-04-16,FUV2,5141652,14,39640,-0.34465420956086584,17.791199684143066,6.0,False,4004,336
2014-04-16-155,2014-04-16,FUV1,5141652,19,39654,0.3337525629629453,17.791199684143066,6.0,False,1270,507
2014-04-16-156,2014-04-16,FUV2,5141652,14,39673,0.29269271820166337,17.791199684143066,6.0,False,3266,620
2014-04-16-157,2014-04-16,FUV2,5141652,15,39687,0.14907494629710427,17.791199684143066,6.0,False,3023,707
2014-04-16-158,2014-04-16,FUV2,5141652,13,39702,0.34653152848545365,17.791199684143066,6.0,False,2967,722
2014-04-16-159,2014-04-16,FUV2,5141652,12,39715,0.16988398531681417,17.791199684143066,6.0,False,4043,864
2014-04-16-160,2014-04-16,FUV2,5141655,12,39727,0.10905342300474336,17.791199684143066,6.0,False,3674,290
2014-04-16-161,2014-04-16,FUV2,5141655,15,39739,0.15878809729732318,17.791199684143066,6.0,False,3877,307
2014-04-16-162,2014-04-16,FUV2,5141655,13,39754,0.21000401869263668,17.791199684143066,6.0,False,3985,314
2014-04-16-163,2014-04-16,FUV2,5141655,12,39767,0.19173035578706402,17.791199684143066,6.0,False,3565,442
2014-04-16-164,2014-04-16,FUV2,5141655,32,39779,0.17177843583282884,17.791199684143066,6.0,False,3887,785
2014-04-16-165,2014-04-16,FUV2,5141655,23,39811,-0.0022495220150686866,17.791199684143066,6.0,True,789,3064
2014-04-16-166,2014-04-16,FUV2,5141658,13,39834,0.24719786959642046,17.791199684143066,6.0,False,3244,292
2014-04-16-167,2014-04-16,FUV1,5141658,14,39847,0.1953199849207222,17.791199684143066,6.0,False,1861,363
2014-04-16-168,2014-04-16,FUV2,5141658,14,39861,0.0811222979519292,17.791199684143066,6.0,False,3055,432
2014-04-16-169,2014-04-16,FUV2,5141658,16,39875,-0.21132872885594964,17.791199684143066,6.0,True,438,3626
2014-04-16-170,2014-04-16,FUV2,5141658,20,39891,0.19648598318306124,17.791199684143066,6.0,False,3825,538
2014-04-16-171,2014-04-16,FUV2,5141658,12,39911,0.14219726674754904,17.791199684143066,6.0,False,3847,605
2014-04-16-172,2014-04-16,FUV2,5141658,18,39923,0.23049249163221816,17.791199684143066,6.0,False,2944,814
2014-04-16-173,2014-04-16,FUV2,5141658,12,39941,0.06112663748015626,17.791199684143066,6.0,False,3920,815
2014-04-16-174,2014-04-16,FUV1,5141658,13,39953,0.2249819704878135,17.791199684143066,6.0,False,1423,897
2014-04-16-175,2014-04-16,FUV2,5141661,12,39966,-0.2311634014608853,17.791199684143066,6.0,False,3038,369
2014-04-16-176,2014-04-16,FUV2,5141661,19,39978,0.07224595816925689,17.791199684143066,6.0,False,3986,400
2014-04-16-177,2014-04-16,FUV2,5141661,18,39997,-0.31011123543466507,17.791199684143066,6.0,False,3558,583
2014-04-16-178,2014-04-16,FUV1,5141661,14,40015,0.1876739487302952,17.791199684143066,6.0,False,1325,808
2014-04-16-179,2014-04-16,FUV2,5141664,14,40029,0.1121174412469105,17.791199684143066,6.0,False,3668,315
2014-04-16-180,2014-04-16,FUV2,5141664,20,40043,0.11774083512696733,17.791199684143066,6.0,False,3792,404
2014-04-16-181,2014-04-16,FUV1,5141664,16,40063,0.15075949446083978,17.791199684143066,6.0,False,1764,612
2014-04-16-182,2014-04-16,FUV2,5141664,28,40079,-0.2316049608452098,17.791199684143066,6.0,False,3859,754
2014-04-16-183,2014-04-16,FUV1,5141667,13,40107,0.08622928201659324,17.791199684143066,6.0,False,354,307
2014-04-16-184,2014-04-16,FUV1,5141667,52,40120,0.04903081326504678,17.791199684143066,6.0,False,1855,450
2014-04-16-185,2014-04-16,FUV1,5141667,17,40172,-0.009091416566916343,17.791199684143066,6.0,False,228,779
2014-04-16-186,2014-04-16,FUV1,5141667,12,40189,-0.051740127104800734,17.791199684143066,6.0,False,1259,810
2014-04-16-187,2014-04-16,FUV1,5141667,15,40201,0.017102544476928296,17.791199684143066,6.0,False,1309,885
2014-04-16-188,2014-04-16,FUV1,5141670,16,40216,0.300252057318409,17.791199684143066,6.0,False,1853,720
2014-04-16-189,2014-04-16,FUV2,5141670,21,40232,0.2218927549311009,17.791199684143066,6.0,False,2964,817
2014-04-16-190,2014-04-16,FUV1,5141673,15,40253,0.09837338980684071,17.791199684143066,6.0,False,400,686
2014-04-16-191,2014-04-16,FUV2,5141676,15,40268,-0.09148030356219332,17.791199684143066,6.0,False,3903,308
2014-04-16-192,2014-04-16,FUV2,5141688,21,40283,-0.06508565262965045,17.791199684143066,6.0,False,3618,327
2014-04-16-193,2014-04-16,FUV1,5141694,14,40304,0.12343364649068546,17.791199684143066,6.0,True,666,1724
2014-04-16-194,2014-04-16,FUV1,5141700,12,40318,-0.13364730409268935,17.791199684143066,6.0,True,336,1747
2014-04-16-195,2014-04-16,FUV2,5142600,17,40330,-0.11698476755815244,17.791199684143066,6.0,True,516,3722
2014-04-16-196,2014-04-16,FUV2,5142609,12,40347,0.2781987261910794,17.791199684143066,6.0,True,351,3532
2014-04-16-197,2014-04-16,FUV2,5142621,14,40359,0.24670850152308102,17.791199684143066,6.0,True,313,3049
2014-04-16-198,2014-04-16,FUV2,5142627,15,40373,0.12194507510938322,17.791199684143066,6.0,True,263,3242
2014-04-16-199,2014-04-16,FUV1,5142627,18,40388,0.24878082003752824,17.791199684143066,6.0,True,825,1669
2014-04-16-200,2014-04-16,FUV1,5142630,18,40406,0.24755210634736072,17.791199684143066,6.0,True,387,189
2014-04-16-201,2014-04-16,FUV2,5142630,20,40424,0.29618283944951657,17.791199684143066,6.0,True,534,3536
2014-04-16-202,2014-04-16,FUV1,5142630,21,40444,0.2578482578826767,17.791199684143066,6.0,True,844,1315
2014-04-16-203,2014-04-16,FUV2,5142639,13,40465,0.13763884324556971,17.791199684143066,6.0,True,890,3820
2014-04-16-204,2014-04-16,FUV2,5142642,14,40478,0.29678582804887504,17.791199684143066,6.0,True,294,4029
2014-04-16-205,2014-04-16,FUV2,5142642,12,40492,-0.044731760714539215,17.791199684143066,6.0,True,356,3212
2014-04-16-206,2014-04-16,FUV2,5142642,20,40504,0.06528624789724351,17.791199684143066,6.0,False,3603,816
2014-04-16-207,2014-04-16,FUV2,5142642,13,40524,0.15858982960025447,17.791199684143066,6.0,True,838,3207
2014-04-16-208,2014-04-16,FUV2,5142645,17,40537,0.19539318674519784,17.791199684143066,6.0,True,434,3012
